History,History_Structure,Depth,Payoff,Player,Real_Parents,Actions,Probability,Index_Members,Map_Clust,Actions_Prob
/Q?/P1:c/P2:raise2,15,3,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -1.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -1.0]",1,[138],"['raise2', 'c', 'f']",0.33333333333333337,"[836, 1016, 1241]",[8],"[0.9999006013617614, 4.969931911932807e-05, 4.969931911932807e-05]"
/Q?/P1:raise2/P2:c/C:K/P1:c/P2:raise4,11,6,"[11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0]",1,[51],"['raise4', 'c', 'f']",0.13333333333333333,"[734, 944, 1139]",[50],"[0.9998726520216493, 6.367398917542184e-05, 6.367398917542184e-05]"
/K?/P1:c/P2:c/C:Q/P1:raise4/P2:raise4,9,6,"[9.0, -5.0, -9.0, -5.0, 0.0, -5.0]",1,[2],"['c', 'f']",0.13333333333333333,"[1499, 1739, 1919]",[47],"[0.9999035121574682, 9.648784253184099e-05]"
/K?/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4/P2:raise4,4,8,"[-13.0, -9.0, 13.0, -9.0, 0.0, -9.0]",1,[111],"['c', 'f']",0.13333333333333333,"[1388, 1628, 1838]",[114],"[0.9996138996138996, 0.0003861003861003861]"
/Q?/P1:raise2/P2:c/C:Q,14,4,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0]",1,[138],"['raise4', 'c']",0.06666666666666668,"[722, 1127]",[17],"[0.991841056776395, 0.008158943223604978]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4,6,8,"[0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]",1,[107],"['raise4', 'c', 'f']",0.13333333333333333,"[77, 287, 527]",[116],"[0.999865007811843, 7.081557411513726e-05, 6.417661404184315e-05]"
/K?/P1:raise2/P2:raise2/P1:c/C:Q/P1:c/P2:raise4,5,7,"[13.0, 9.0, 9.0, -5.0, -13.0, 9.0, -9.0, -5.0, 0.0, 9.0, 0.0, -5.0]",1,[27],"['raise4', 'c', 'f']",0.13333333333333333,"[1316, 1556, 1796]",[84],"[0.999863986532437, 7.135132724617322e-05, 6.466214031684449e-05]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:raise4/P2:raise4,4,8,"[0.0, -9.0, -13.0, -9.0, -13.0, -9.0]",1,[107],"['c', 'f']",0.13333333333333333,"[68, 278, 518]",[112],"[0.9999037350789373, 9.626492106276473e-05]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4,6,8,"[0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]",1,[105],"['raise4', 'c', 'f']",0.13333333333333333,"[92, 302, 542]",[116],"[0.999865007811843, 7.081557411513726e-05, 6.417661404184315e-05]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4/P2:raise4,4,8,"[13.0, -9.0, 13.0, -9.0]",1,[106],"['c', 'f']",0.06666666666666668,"[263, 503]",[115],"[0.9997741644083108, 0.00022583559168925022]"
/J?/P1:c/P2:c/C:K,1,4,"[0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0]",1,[33],"['raise4', 'c']",0.13333333333333333,"[161, 401, 641]",[12],"[0.0001937984496124031, 0.9998062015503876]"
/Q?/P1:raise2/P2:c/C:K/P1:raise4/P2:raise4,13,6,"[11.0, -7.0, 0.0, -7.0, -11.0, -7.0]",1,[51],"['c', 'f']",0.13333333333333333,"[725, 935, 1130]",[57],"[0.9998724815098189, 0.00012751849018107625]"
/K?/P1:raise2/P2:c/C:J/P1:c/P2:raise4,11,6,"[-11.0, 7.0, -7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0]",1,[47],"['raise4', 'c', 'f']",0.13333333333333333,"[1349, 1589, 1814]",[51],"[0.9994875736612863, 0.000256213169356905, 0.000256213169356905]"
/Q?/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4,3,7,"[11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0]",1,[94],"['raise4', 'c', 'f']",0.13333333333333333,"[830, 1010, 1235]",[81],"[0.9997447677386421, 0.00012761613067891782, 0.00012761613067891782]"
/Q?/P1:raise2/P2:raise2/P1:c/C:K/P1:raise4/P2:raise4,10,7,"[13.0, -9.0, 0.0, -9.0, -13.0, -9.0]",1,[82],"['c', 'f']",0.13333333333333333,"[677, 902, 1082]",[92],"[0.9999030067895247, 9.699321047526673e-05]"
/Q?/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4,5,7,"[-13.0, 9.0, -9.0, -5.0, 0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0]",1,[83],"['raise4', 'c', 'f']",0.13333333333333333,"[656, 896, 1061]",[85],"[0.9990740740740742, 0.0006613756613756614, 0.00026455026455026457]"
/Q?/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4,8,7,"[11.0, -7.0, 11.0, -7.0]",1,[93],"['c', 'f']",0.06666666666666668,"[806, 1211]",[87],"[0.9997854077253219, 0.00021459227467811158]"
/Q?/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4,6,8,"[-13.0, 9.0, -9.0, -5.0, 0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0]",1,[98],"['raise4', 'c', 'f']",0.13333333333333333,"[752, 962, 1157]",[117],"[0.9994859933179132, 0.00025700334104343357, 0.00025700334104343357]"
/K?/P1:c/P2:c/C:K/P1:c/P2:raise4,2,6,"[9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0]",1,[10],"['raise4', 'c', 'f']",0.06666666666666668,"[1523, 1763]",[53],"[0.990748577694108, 0.009099215304369862, 0.00015220700152207]"
/K?/P1:c/P2:raise2,15,3,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -1.0]",1,[45],"['raise2', 'c', 'f']",0.3333333333333333,"[1481, 1721, 1901]",[8],"[0.9999006013617614, 4.969931911932807e-05, 4.969931911932807e-05]"
/Q?/P1:c/P2:c/C:Q/P1:raise4/P2:raise4,9,6,"[9.0, -5.0, 9.0, -5.0]",1,[23],"['c', 'f']",0.06666666666666668,"[854, 1259]",[55],"[0.9997716894977169, 0.00022831050228310502]"
/K?/P1:c/P2:raise2/P1:c/C:Q,16,5,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0]",1,[72],"['raise4', 'c']",0.13333333333333333,"[1463, 1703, 1898]",[24],"[0.0003836452865666262, 0.9996163547134335]"
/J?/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4,10,7,"[13.0, -9.0, 13.0, -9.0]",1,[0],"['c', 'f']",0.06666666666666668,"[167, 407]",[91],"[0.9997802197802198, 0.00021978021978021978]"
/K?/P1:raise2/P2:c/C:Q/P1:c/P2:raise4,11,6,"[11.0, 7.0, 7.0, -3.0, -11.0, 7.0, -7.0, -3.0, 0.0, 7.0, 0.0, -3.0]",1,[39],"['raise4', 'c', 'f']",0.13333333333333333,"[1364, 1604, 1829]",[50],"[0.9998726520216493, 6.367398917542184e-05, 6.367398917542184e-05]"
/Q?/P1:raise2/P2:c/C:Q/P1:c/P2:raise4,11,6,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]",1,[57],"['raise4', 'c', 'f']",0.06666666666666668,"[719, 1124]",[56],"[0.9995173698822843, 0.00032937341273464474, 0.00015325670498084288]"
/J?/P1:raise2/P2:c/C:K/P1:raise4/P2:raise4,13,6,"[0.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[129],"['c', 'f']",0.13333333333333333,"[50, 245, 485]",[57],"[0.9998724815098189, 0.00012751849018107625]"
/K?/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4,3,7,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]",1,[121],"['raise4', 'c', 'f']",0.06666666666666668,"[1475, 1715]",[95],"[0.4999284692417739, 0.4999284692417739, 0.00014306151645207438]"
/K?/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4,6,8,"[13.0, 9.0, 9.0, -5.0, -13.0, 9.0, -9.0, -5.0, 0.0, 9.0, 0.0, -5.0]",1,[120],"['raise4', 'c', 'f']",0.13333333333333333,"[1412, 1652, 1862]",[116],"[0.999865007811843, 7.081557411513726e-05, 6.417661404184315e-05]"
/Q?/P1:raise2/P2:raise2,7,3,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -3.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -3.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -3.0]",1,[138],"['c', 'f']",0.33333333333333337,"[692, 917, 1097]",[6],"[0.999925451021321, 7.45489786789921e-05]"
/Q?/P1:raise2/P2:raise2/P1:c/C:K,0,5,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[81],"['raise4', 'c']",0.13333333333333333,"[689, 914, 1094]",[22],"[0.0014396907915354405, 0.9985603092084646]"
/Q?/P1:raise2/P2:raise2/P1:c/C:J,0,5,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[81],"['raise4', 'c']",0.13333333333333333,"[659, 899, 1064]",[21],"[0.0017559552174078558, 0.9982440447825921]"
/K?/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4,6,8,"[-13.0, 9.0, -9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 0.0, 9.0, 0.0, -5.0]",1,[111],"['raise4', 'c', 'f']",0.13333333333333333,"[1397, 1637, 1847]",[118],"[0.9994585718723651, 0.0002840278702347668, 0.00025740025740025744]"
/K?/P1:raise2/P2:raise2/P1:c/C:K/P1:raise4/P2:raise4,10,7,"[13.0, -9.0, 13.0, -9.0]",1,[21],"['c', 'f']",0.06666666666666668,"[1322, 1562]",[91],"[0.9997802197802198, 0.00021978021978021978]"
/Q?/P1:raise2/P2:raise2/P1:c/C:Q,0,5,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0]",1,[81],"['raise4', 'c']",0.06666666666666668,"[674, 1079]",[20],"[0.0006954560297583553, 0.9993045439702417]"
/J?/P1:raise2/P2:raise2,7,3,"[0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -3.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -3.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -3.0]",1,[33],"['c', 'f']",0.33333333333333337,"[32, 212, 452]",[7],"[0.999848162769511, 0.0001518372304889159]"
/K?/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:raise4/P2:raise4,4,8,"[13.0, -9.0, 13.0, -9.0]",1,[112],"['c', 'f']",0.06666666666666668,"[1418, 1658]",[115],"[0.9997741644083108, 0.00022583559168925022]"
/K?/P1:raise2/P2:c/C:J/P1:raise4/P2:raise4,13,6,"[-11.0, -7.0, 11.0, -7.0, 0.0, -7.0]",1,[47],"['c', 'f']",0.13333333333333333,"[1340, 1580, 1805]",[58],"[0.9997586872586872, 0.00024131274131274132]"
/J?/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4,10,7,"[0.0, -9.0, -13.0, -9.0, -13.0, -9.0]",1,[9],"['c', 'f']",0.13333333333333333,"[2, 182, 422]",[92],"[0.9999030067895247, 9.699321047526673e-05]"
/K?/P1:c/P2:c/C:J/P1:raise4/P2:raise4,9,6,"[-9.0, -5.0, 9.0, -5.0, 0.0, -5.0]",1,[11],"['c', 'f']",0.13333333333333333,"[1484, 1724, 1904]",[48],"[0.997924673328209, 0.0020753266717909303]"
/K?/P1:c/P2:c/C:J/P1:c/P2:raise4,2,6,"[-9.0, 5.0, -5.0, -1.0, 9.0, 5.0, 5.0, -1.0, 0.0, 5.0, 0.0, -1.0]",1,[11],"['raise4', 'c', 'f']",0.13333333333333333,"[1493, 1733, 1913]",[45],"[0.9994875736612863, 0.000256213169356905, 0.000256213169356905]"
/Q?/P1:c/P2:raise2/P1:c/C:Q,16,5,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0]",1,[53],"['raise4', 'c']",0.06666666666666668,"[818, 1223]",[27],"[0.7976032448888574, 0.20239675511114255]"
/Q?/P1:c/P2:raise2/P1:c/C:K,16,5,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[53],"['raise4', 'c']",0.13333333333333333,"[833, 1013, 1238]",[24],"[0.0003836452865666262, 0.9996163547134335]"
/Q?/P1:c/P2:raise2/P1:c/C:J,16,5,"[-11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[53],"['raise4', 'c']",0.13333333333333333,"[803, 998, 1208]",[25],"[0.00040584415584415587, 0.9995941558441559]"
/J?/P1:raise2/P2:c/C:Q/P1:raise4/P2:raise4,13,6,"[0.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[124],"['c', 'f']",0.13333333333333333,"[35, 230, 470]",[57],"[0.9998724815098189, 0.00012751849018107625]"
/J?/P1:c/P2:c/C:J/P1:raise4/P2:raise4,9,6,"[9.0, -5.0, 9.0, -5.0]",1,[125],"['c', 'f']",0.06666666666666668,"[359, 599]",[55],"[0.9997716894977169, 0.00022831050228310502]"
/Q?/P1:c/P2:raise2/P1:raise2/P2:c/C:J,17,6,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[53],"['raise4', 'c']",0.13333333333333333,"[755, 965, 1160]",[60],"[0.0025234628778237674, 0.9974765371221763]"
/Q?/P1:c/P2:raise2/P1:raise2/P2:c/C:K,17,6,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[53],"['raise4', 'c']",0.13333333333333333,"[785, 980, 1190]",[61],"[0.0009309223685218443, 0.9990690776314781]"
/Q?/P1:c/P2:raise2/P1:raise2/P2:c/C:Q,17,6,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0]",1,[53],"['raise4', 'c']",0.06666666666666668,"[770, 1175]",[63],"[0.00022583559168925022, 0.9997741644083108]"
/J?/P1:c/P2:c/C:K/P1:raise4/P2:raise4,9,6,"[0.0, -5.0, -9.0, -5.0, -9.0, -5.0]",1,[63],"['c', 'f']",0.13333333333333333,"[149, 389, 629]",[47],"[0.9999035121574682, 9.648784253184099e-05]"
/J?/P1:raise2/P2:raise2/P1:c/C:K/P1:raise4/P2:raise4,10,7,"[0.0, -9.0, -13.0, -9.0, -13.0, -9.0]",1,[1],"['c', 'f']",0.13333333333333333,"[17, 197, 437]",[92],"[0.9999030067895247, 9.699321047526673e-05]"
/Q?/P1:c/P2:c/C:J/P1:c/P2:raise4,2,6,"[-9.0, 5.0, -5.0, -1.0, 0.0, 5.0, 0.0, -1.0, -9.0, 5.0, -5.0, -1.0]",1,[26],"['raise4', 'c', 'f']",0.13333333333333333,"[848, 1028, 1253]",[46],"[0.9994976136649084, 0.0002511931675458428, 0.0002511931675458428]"
/J?/P1:raise2/P2:raise2/P1:c/C:K/P1:c/P2:raise4,5,7,"[0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]",1,[1],"['raise4', 'c', 'f']",0.13333333333333333,"[26, 206, 446]",[84],"[0.999863986532437, 7.135132724617322e-05, 6.466214031684449e-05]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:K,17,6,"[0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[141],"['raise4', 'c']",0.13333333333333333,"[95, 305, 545]",[61],"[0.0009309223685218443, 0.9990690776314781]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:J,17,6,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0]",1,[141],"['raise4', 'c']",0.06666666666666668,"[275, 515]",[63],"[0.00022583559168925022, 0.9997741644083108]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:Q,17,6,"[0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[141],"['raise4', 'c']",0.13333333333333333,"[80, 290, 530]",[61],"[0.0009309223685218443, 0.9990690776314781]"
/J?/P1:c/P2:c/C:Q/P1:raise4/P2:raise4,9,6,"[0.0, -5.0, -9.0, -5.0, -9.0, -5.0]",1,[131],"['c', 'f']",0.13333333333333333,"[134, 374, 614]",[47],"[0.9999035121574682, 9.648784253184099e-05]"
/J?/P1:raise2/P2:c/C:J/P1:raise4/P2:raise4,13,6,"[11.0, -7.0, 11.0, -7.0]",1,[128],"['c', 'f']",0.06666666666666668,"[215, 455]",[54],"[0.9997701149425288, 0.00022988505747126436]"
/J?/P1:raise2/P2:raise2/P1:c/C:Q/P1:c/P2:raise4,5,7,"[0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]",1,[9],"['raise4', 'c', 'f']",0.13333333333333333,"[11, 191, 431]",[84],"[0.999863986532437, 7.135132724617322e-05, 6.466214031684449e-05]"
/K?/P1:c/P2:raise2/P1:raise2/P2:c/C:J,17,6,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0]",1,[72],"['raise4', 'c']",0.13333333333333333,"[1400, 1640, 1850]",[60],"[0.0025234628778237674, 0.9974765371221763]"
/K?/P1:c/P2:raise2/P1:raise2/P2:c/C:K,17,6,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0]",1,[72],"['raise4', 'c']",0.06666666666666668,"[1430, 1670]",[63],"[0.00022583559168925022, 0.9997741644083108]"
/J?/P1:c/P2:raise2/P1:c/C:Q,16,5,"[0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[141],"['raise4', 'c']",0.13333333333333333,"[113, 338, 578]",[24],"[0.0003836452865666262, 0.9996163547134335]"
/K?/P1:raise2/P2:c/C:K,14,4,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0]",1,[45],"['raise4', 'c']",0.06666666666666668,"[1382, 1622]",[17],"[0.991841056776395, 0.008158943223604978]"
/Q?/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4,10,7,"[-13.0, -9.0, 0.0, -9.0, -13.0, -9.0]",1,[83],"['c', 'f']",0.13333333333333333,"[647, 887, 1052]",[94],"[0.9996031746031746, 0.0003968253968253968]"
/Q?/P1:raise2/P2:c/C:J/P1:c/P2:raise4,11,6,"[-11.0, 7.0, -7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0]",1,[52],"['raise4', 'c', 'f']",0.13333333333333333,"[704, 929, 1109]",[52],"[0.9977384623692922, 0.0014099234687512381, 0.0008516141619564814]"
/Q?/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4,6,8,"[13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0]",1,[100],"['raise4', 'c', 'f']",0.06666666666666668,"[767, 1172]",[119],"[0.6873400331225534, 0.31250940981632036, 0.00015055706112616682]"
/J?/P1:c/P2:raise2/P1:c/C:J,16,5,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0]",1,[141],"['raise4', 'c']",0.06666666666666668,"[323, 563]",[27],"[0.7976032448888574, 0.20239675511114255]"
/J?/P1:c/P2:raise2/P1:c/C:K,16,5,"[0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[141],"['raise4', 'c']",0.13333333333333333,"[128, 353, 593]",[24],"[0.0003836452865666262, 0.9996163547134335]"
/K?/P1:c/P2:raise2/P1:raise2/P2:c/C:Q,17,6,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0]",1,[72],"['raise4', 'c']",0.13333333333333333,"[1415, 1655, 1865]",[62],"[0.0003816793893129771, 0.999618320610687]"
