History,Members,Depth,Payoff Vector P1,Payoff Vector P2,Player,Sons,Parents
/J?,"['/C:JJ', '/C:JQ', '/C:JK']",1,"[0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 1.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0]","[0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, -1.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, -3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 0.0, 5.0, 0.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, -1.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 1.0, -9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, -1.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 1.0, -9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0]",1,"[1, 5, 9, 14, 17, 19, 24, 32, 43, 49, 58, 60, 61, 63, 78, 87, 90, 96, 101, 102, 104, 105, 107, 108, 110, 113, 119, 123, 124, 129, 131, 141, 0, 7, 34, 44, 48, 62, 75, 97, 106, 109, 118, 125, 128, 130, 139]",[]
/J?/P1:c/P2:c/C:J/P1:c/P2:raise4,"['/C:JQ/P1:c/P2:c/C:J/P1:c/P2:raise4', '/C:JK/P1:c/P2:c/C:J/P1:c/P2:raise4']",6,"[9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0]","[-9.0, -5.0, -5.0, 1.0, -9.0, -5.0, -5.0, 1.0]",1,[],"[33, 125]"
/Q?/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4,"['/C:QJ/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:QQ/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:QK/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4']",7,"[-11.0, -7.0, 0.0, -7.0, -11.0, -7.0]","[11.0, 7.0, 0.0, 7.0, 11.0, 7.0]",1,[],"[53, 95, 138]"
/Q?/P1:c/P2:c/C:K/P1:c/P2:raise4,"['/C:QJ/P1:c/P2:c/C:K/P1:c/P2:raise4', '/C:QQ/P1:c/P2:c/C:K/P1:c/P2:raise4', '/C:QK/P1:c/P2:c/C:K/P1:c/P2:raise4']",6,"[9.0, 5.0, 5.0, -1.0, 0.0, 5.0, 0.0, -1.0, -9.0, 5.0, -5.0, -1.0]","[-9.0, -5.0, -5.0, 1.0, 0.0, -5.0, 0.0, 1.0, 9.0, -5.0, 5.0, 1.0]",1,[],"[25, 138]"
/K?/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4,"['/C:KJ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4', '/C:KQ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4']",8,"[13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0]","[-13.0, -9.0, -9.0, 5.0, -13.0, -9.0, -9.0, 5.0]",1,[],"[45, 72, 112]"
/K?/P1:raise2/P2:c/C:K/P1:raise4/P2:raise4,"['/C:KJ/P1:raise2/P2:c/C:K/P1:raise4/P2:raise4', '/C:KQ/P1:raise2/P2:c/C:K/P1:raise4/P2:raise4']",6,"[11.0, -7.0, 11.0, -7.0]","[-11.0, 7.0, -11.0, 7.0]",1,[],"[45, 114]"
/K?/P1:raise2/P2:c/C:Q,"['/C:KJ/P1:raise2/P2:c/C:Q', '/C:KQ/P1:raise2/P2:c/C:Q', '/C:KK/P1:raise2/P2:c/C:Q']",4,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0]","[-11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0]",1,"[76, 143]",[45]
/K?/P1:c/P2:c/C:K/P1:raise4/P2:raise4,"['/C:KJ/P1:c/P2:c/C:K/P1:raise4/P2:raise4', '/C:KQ/P1:c/P2:c/C:K/P1:raise4/P2:raise4']",6,"[9.0, -5.0, 9.0, -5.0]","[-9.0, 5.0, -9.0, 5.0]",1,[],"[10, 45]"
/K?/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4,"['/C:KJ/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4', '/C:KQ/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4', '/C:KK/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4']",7,"[13.0, -9.0, -13.0, -9.0, 0.0, -9.0]","[-13.0, 9.0, 13.0, 9.0, 0.0, 9.0]",1,[],"[12, 27, 45]"
/Q?/P1:c/P2:c/C:Q/P1:c/P2:raise4,"['/C:QJ/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:QK/P1:c/P2:c/C:Q/P1:c/P2:raise4']",6,"[9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0]","[-9.0, -5.0, -5.0, 1.0, -9.0, -5.0, -5.0, 1.0]",1,[],"[23, 138]"
/J?/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4,"['/C:JJ/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4', '/C:JQ/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4', '/C:JK/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4']",7,"[0.0, -7.0, -11.0, -7.0, -11.0, -7.0]","[0.0, 7.0, 11.0, 7.0, 11.0, 7.0]",1,[],"[33, 113, 141]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4,"['/C:JQ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4', '/C:JK/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4']",8,"[13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0]","[-13.0, -9.0, -9.0, 5.0, -13.0, -9.0, -9.0, 5.0]",1,[],"[33, 106, 141]"
/K?,"['/C:KJ', '/C:KQ', '/C:KK']",1,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 1.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 1.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0]","[13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, -1.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, -9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, -1.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, -9.0, 9.0, 5.0, 5.0, -13.0, 9.0, -9.0, -5.0, -13.0, -9.0, -9.0, 5.0, -5.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 1.0, -9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, -9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, -1.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 0.0, 9.0, 0.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, -3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 0.0, 5.0, 0.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0]",1,"[2, 3, 10, 11, 12, 13, 16, 18, 21, 22, 27, 28, 37, 38, 39, 40, 41, 46, 47, 50, 55, 56, 59, 65, 71, 72, 74, 76, 79, 80, 84, 85, 88, 89, 91, 92, 111, 112, 114, 120, 121, 122, 132, 136, 140, 142, 143]",[]
/K?/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4,"['/C:KJ/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:KQ/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:KK/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4']",7,"[-13.0, -9.0, 13.0, -9.0, 0.0, -9.0]","[13.0, 9.0, -13.0, 9.0, 0.0, 9.0]",1,[],"[12, 22, 45]"
/K?/P1:raise2/P2:c/C:J,"['/C:KJ/P1:raise2/P2:c/C:J', '/C:KQ/P1:raise2/P2:c/C:J', '/C:KK/P1:raise2/P2:c/C:J']",4,"[-11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0]","[11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0]",1,"[65, 89]",[45]
/J?/P1:raise2/P2:c/C:J/P1:c/P2:raise4,"['/C:JQ/P1:raise2/P2:c/C:J/P1:c/P2:raise4', '/C:JK/P1:raise2/P2:c/C:J/P1:c/P2:raise4']",6,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]","[-11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0]",1,[],"[33, 128]"
/J?/P1:c/P2:c/C:Q/P1:c/P2:raise4,"['/C:JJ/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:JQ/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:JK/P1:c/P2:c/C:Q/P1:c/P2:raise4']",6,"[0.0, 5.0, 0.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, 5.0, -5.0, -1.0]","[0.0, -5.0, 0.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, -5.0, 5.0, 1.0]",1,[],"[33, 131]"
/K?/P1:raise2/P2:c/C:K/P1:c/P2:raise4,"['/C:KJ/P1:raise2/P2:c/C:K/P1:c/P2:raise4', '/C:KQ/P1:raise2/P2:c/C:K/P1:c/P2:raise4']",6,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]","[-11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0]",1,[],"[45, 114]"
/Q?/P1:raise2/P2:c/C:K,"['/C:QJ/P1:raise2/P2:c/C:K', '/C:QQ/P1:raise2/P2:c/C:K', '/C:QK/P1:raise2/P2:c/C:K']",4,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]","[-11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0]",1,"[54, 64]",[138]
/Q?/P1:raise2/P2:c/C:J,"['/C:QJ/P1:raise2/P2:c/C:J', '/C:QQ/P1:raise2/P2:c/C:J', '/C:QK/P1:raise2/P2:c/C:J']",4,"[-11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]","[11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 11.0, 7.0, 7.0, -3.0, 11.0, -7.0, 7.0, 3.0, 3.0]",1,"[116, 133]",[138]
