History,History_Structure,Depth,Payoff,Player,Real_Parents,Actions,Probability,Index_Members,Map_Clust,Actions_Prob
/K?/P1:c/P2:c/C:9,1,4,"[-9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0]",1,[332],"['raise4', 'c']",0.04444444444444445,"[7826, 8216, 8606, 8996, 9326]",[12],"[0.5, 0.5]"
/K?/P1:c/P2:raise2/P1:c/C:K,16,5,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0]",1,[146],"['raise4', 'c']",0.022222222222222227,"[7808, 8198, 8588, 8978]",[31],"[0.5, 0.5]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4,3,8,"[13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0]",1,[76],"['raise4', 'c', 'f']",0.022222222222222227,"[3947, 4337, 5042, 5432]",[146],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/9?/P1:c/P2:raise2/P1:c/C:T/P1:raise4/P2:raise4,10,7,"[0.0, -7.0, -11.0, -7.0, -11.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[154],"['c', 'f']",0.04444444444444445,"[191, 566, 956, 1346, 1736]",[109],"[0.5, 0.5]"
/J?/P1:c/P2:raise2/P1:c/C:9/P1:raise4/P2:raise4,10,7,"[-11.0, -7.0, 11.0, -7.0, 0.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[292],"['c', 'f']",0.04444444444444445,"[3986, 4376, 4721, 5081, 5471]",[107],"[0.5, 0.5]"
/K?/P1:raise2/P2:c/C:K/P1:c/P2:raise4,6,6,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]",1,[333],"['raise4', 'c', 'f']",0.022222222222222227,"[7649, 8039, 8429, 8819]",[65],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/T?/P1:c/P2:raise2/P1:c/C:T/P1:c/P2:raise4,8,7,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]",1,[213],"['raise4', 'c', 'f']",0.022222222222222227,"[2135, 2840, 3230, 3620]",[115],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/Q?/P1:c/P2:raise2,17,3,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -1.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -1.0]",1,[384],"['raise2', 'c', 'f']",0.2,"[5936, 6326, 6716, 7046, 7421]",[9],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/9?/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4,5,7,"[0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]",1,[175],"['raise4', 'c', 'f']",0.04444444444444445,"[26, 356, 746, 1136, 1526]",[98],"[1.0, 0.0, 0.0]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:Q/P1:c/P2:raise4,3,8,"[13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]",1,[79],"['raise4', 'c', 'f']",0.04444444444444445,"[3962, 4352, 4697, 5057, 5447]",[139],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/Q?/P1:c/P2:raise2/P1:c/C:K/P1:raise4/P2:raise4,10,7,"[11.0, -7.0, 11.0, -7.0, 11.0, -7.0, 0.0, -7.0, -11.0, -7.0]",1,[364],"['c', 'f']",0.04444444444444445,"[5921, 6311, 6701, 7031, 7406]",[108],"[0.5, 0.5]"
/T?/P1:raise2/P2:c/C:9/P1:raise4/P2:raise4,14,6,"[-11.0, -7.0, 0.0, -7.0, -11.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[276],"['c', 'f']",0.04444444444444445,"[1955, 2330, 2660, 3050, 3440]",[67],"[0.5, 0.5]"
/T?/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4/P2:raise4,2,8,"[13.0, -9.0, 0.0, -9.0, -13.0, -9.0, -13.0, -9.0, -13.0, -9.0]",1,[187],"['c', 'f']",0.04444444444444445,"[2063, 2408, 2768, 3158, 3548]",[142],"[1.0, 0.0]"
/9?/P1:c/P2:raise2/P1:c/C:9/P1:raise4/P2:raise4,10,7,"[11.0, -7.0, 11.0, -7.0, 11.0, -7.0, 11.0, -7.0]",1,[169],"['c', 'f']",0.022222222222222227,"[551, 941, 1331, 1721]",[114],"[0.5, 0.5]"
/9?/P1:c/P2:raise2/P1:raise2/P2:c/C:9,15,6,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0]",1,[307],"['raise4', 'c']",0.022222222222222227,"[485, 875, 1265, 1655]",[75],"[0.5, 0.5]"
/K?/P1:c/P2:raise2,17,3,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -1.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -1.0]",1,[332],"['raise2', 'c', 'f']",0.2,"[7811, 8201, 8591, 8981, 9311]",[9],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/T?/P1:c/P2:raise2/P1:raise2/P2:c/C:9,15,6,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[324],"['raise4', 'c']",0.04444444444444445,"[2045, 2405, 2750, 3140, 3530]",[72],"[0.5, 0.5]"
/K?/P1:c/P2:raise2/P1:raise2/P2:c/C:9,15,6,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0]",1,[146],"['raise4', 'c']",0.04444444444444445,"[7670, 8060, 8450, 8840, 9200]",[72],"[0.5, 0.5]"
/Q?/P1:raise2/P2:c/C:T/P1:c/P2:raise4,6,6,"[11.0, 7.0, 7.0, -3.0, -11.0, 7.0, -7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0]",1,[339],"['raise4', 'c', 'f']",0.04444444444444445,"[5729, 6119, 6509, 6884, 7214]",[63],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/9?/P1:raise2/P2:raise2/P1:c/C:9,7,5,"[13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0]",1,[301],"['raise4', 'c']",0.022222222222222227,"[329, 719, 1109, 1499]",[26],"[0.5, 0.5]"
/Q?/P1:c/P2:raise2/P1:raise2/P2:c/C:9,15,6,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0]",1,[138],"['raise4', 'c']",0.04444444444444445,"[5795, 6185, 6575, 6935, 7280]",[72],"[0.5, 0.5]"
/J?/P1:c/P2:c/C:9/P1:raise4/P2:raise4,4,6,"[-9.0, -5.0, 9.0, -5.0, 0.0, -5.0, -9.0, -5.0, -9.0, -5.0]",1,[88],"['c', 'f']",0.04444444444444445,"[4064, 4454, 4784, 5159, 5549]",[58],"[0.5, 0.5]"
/9?/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4,3,8,"[0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]",1,[184],"['raise4', 'c', 'f']",0.04444444444444445,"[182, 542, 932, 1322, 1712]",[138],"[1.0, 0.0, 0.0]"
/9?/P1:c/P2:raise2/P1:c/C:T,16,5,"[0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[307],"['raise4', 'c']",0.04444444444444445,"[203, 578, 968, 1358, 1748]",[28],"[0.5, 0.5]"
/Q?/P1:raise2/P2:raise2,12,3,"[-13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -3.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -3.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -3.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, 0.0, -9.0, 0.0, 5.0, 0.0, 9.0, 0.0, -5.0, 0.0, -3.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, 13.0, -9.0, 9.0, 5.0, 13.0, 9.0, 9.0, -5.0, 5.0, -13.0, -9.0, -9.0, 5.0, -13.0, 9.0, -9.0, -5.0, -5.0, -3.0]",1,[384],"['c', 'f']",0.2,"[5702, 6092, 6482, 6857, 7187]",[6],"[0.5, 0.5]"
/9?/P1:c/P2:raise2/P1:c/C:Q,16,5,"[0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[307],"['raise4', 'c']",0.04444444444444445,"[233, 608, 998, 1388, 1778]",[28],"[0.5, 0.5]"
/9?/P1:c/P2:c/C:9/P1:raise4/P2:raise4,4,6,"[9.0, -5.0, 9.0, -5.0, 9.0, -5.0, 9.0, -5.0]",1,[10],"['c', 'f']",0.022222222222222227,"[629, 1019, 1409, 1799]",[66],"[0.5, 0.5]"
/J?/P1:c/P2:raise2/P1:c/C:T,16,5,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, 0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[209],"['raise4', 'c']",0.04444444444444445,"[4013, 4403, 4748, 5108, 5498]",[28],"[0.5, 0.5]"
/J?/P1:raise2/P2:c/C:K/P1:raise4/P2:raise4,14,6,"[11.0, -7.0, 11.0, -7.0, 0.0, -7.0, -11.0, -7.0, -11.0, -7.0]",1,[96],"['c', 'f']",0.04444444444444445,"[3890, 4280, 4640, 4985, 5375]",[68],"[0.5, 0.5]"
/9?/P1:raise2/P2:c/C:K/P1:c/P2:raise4,6,6,"[0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0]",1,[123],"['raise4', 'c', 'f']",0.04444444444444445,"[119, 464, 854, 1244, 1634]",[62],"[1.0, 0.0, 0.0]"
/T?/P1:c/P2:c/C:Q/P1:c/P2:raise4,0,6,"[9.0, 5.0, 5.0, -1.0, 0.0, 5.0, 0.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, 5.0, -5.0, -1.0]",1,[37],"['raise4', 'c', 'f']",0.04444444444444445,"[2243, 2558, 2948, 3338, 3728]",[54],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/9?/P1:c/P2:raise2/P1:c/C:K,16,5,"[0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[307],"['raise4', 'c']",0.04444444444444445,"[248, 623, 1013, 1403, 1793]",[28],"[0.5, 0.5]"
/9?/P1:c/P2:raise2/P1:c/C:J,16,5,"[0.0, -7.0, 0.0, 3.0, 0.0, 7.0, 0.0, -3.0, 0.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0, -11.0, -7.0, -7.0, 3.0, -11.0, 7.0, -7.0, -3.0, -3.0]",1,[307],"['raise4', 'c']",0.04444444444444445,"[218, 593, 983, 1373, 1763]",[28],"[0.5, 0.5]"
/J?/P1:raise2/P2:raise2/P1:c/C:T/P1:raise4/P2:raise4,11,7,"[13.0, -9.0, -13.0, -9.0, 0.0, -9.0, -13.0, -9.0, -13.0, -9.0]",1,[114],"['c', 'f']",0.04444444444444445,"[3767, 4157, 4547, 4862, 5252]",[112],"[0.5, 0.5]"
/K?/P1:raise2/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4,11,7,"[13.0, -9.0, 13.0, -9.0, 13.0, -9.0, -13.0, -9.0, 0.0, -9.0]",1,[23],"['c', 'f']",0.04444444444444445,"[7547, 7937, 8327, 8717, 9107]",[111],"[0.5, 0.5]"
/9?/P1:raise2/P2:raise2/P1:c/C:9/P1:raise4/P2:raise4,11,7,"[13.0, -9.0, 13.0, -9.0, 13.0, -9.0, 13.0, -9.0]",1,[150],"['c', 'f']",0.022222222222222227,"[317, 707, 1097, 1487]",[116],"[0.5, 0.5]"
/K?/P1:c/P2:c/C:T/P1:c/P2:raise4,0,6,"[9.0, 5.0, 5.0, -1.0, -9.0, 5.0, -5.0, -1.0, 9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0, 0.0, 5.0, 0.0, -1.0]",1,[3],"['raise4', 'c', 'f']",0.04444444444444445,"[7838, 8228, 8618, 9008, 9338]",[53],"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
/T?/P1:c/P2:c/C:J/P1:raise4/P2:raise4,4,6,"[9.0, -5.0, 0.0, -5.0, -9.0, -5.0, -9.0, -5.0, -9.0, -5.0]",1,[35],"['c', 'f']",0.04444444444444445,"[2219, 2534, 2924, 3314, 3704]",[57],"[0.5, 0.5]"
/9?/P1:c/P2:raise2/P1:c/C:9,16,5,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0]",1,[307],"['raise4', 'c']",0.022222222222222227,"[563, 953, 1343, 1733]",[31],"[0.5, 0.5]"
